# voxel heat diffuse bone export.
b,Hips,2.2511051182838582e-13,5.788365911030269e-07,7.6669230461120605,-2.224853545840233e-07,0.9826228022575378,12.756799697875977
b,Spine,-2.5561141114849306e-07,1.1289259195327759,13.514636993408203,-4.7418396320608736e-07,1.0261784791946411,19.809001922607422
b,Spine1,-4.7418461690540425e-07,1.0261788368225098,19.809001922607422,-7.421078862535069e-07,1.6426663398742676,26.625076293945312
b,Spine2,-7.42107033602224e-07,1.6426657438278198,26.625076293945312,-1.100390250030614e-06,3.183877944946289,34.871517181396484
b,Spine3,-1.1003916142726666e-06,3.183880567550659,34.871517181396484,-1.339708660452743e-06,2.3705270290374756,42.61237335205078
b,Neck,-1.3281810424814466e-06,2.2759759426116943,43.51226043701172,-1.401598069605825e-06,1.069742202758789,47.046058654785156
b,Neck1,-1.3860723129255348e-06,1.0697340965270996,47.04605484008789,-1.4642334917880362e-06,0.6535120010375977,49.756656646728516
b,Head,-1.4569898212357657e-06,0.49113038182258606,49.72669219970703,-1.495622541369812e-06,0.4159359931945801,50.90831756591797
b,LeftShoulder,1.9458751678466797,0.10354658961296082,41.74956130981445,11.424153327941895,2.5948846340179443,39.94306564331055
b,LeftArm,11.405339241027832,2.6480064392089844,39.91865539550781,23.61269760131836,0.9890246391296387,25.66569709777832
b,LeftArmTwist,17.155046463012695,1.8634600639343262,33.214508056640625,17.922258377075195,1.7591958045959473,32.31873321533203
b,LeftForeArm,23.597169876098633,0.7379988431930542,25.683847427368164,32.46824264526367,-6.369344234466553,15.32624340057373
b,LeftForeArmTwist,26.62484359741211,-1.672029733657837,22.151412963867188,27.30785369873047,-2.219245672225952,21.35394859313965
b,LeftForeArmTwist1,29.343162536621094,-3.865588426589966,18.974987030029297,30.026172637939453,-4.41280460357666,18.177522659301758
b,LeftHand,32.48046875,-6.340856552124023,15.317217826843262,33.17094039916992,-6.86548376083374,14.511045455932617
b,RightShoulder,-1.9458796977996826,0.10354634374380112,41.74958419799805,-11.424148559570312,2.594881057739258,39.94308853149414
b,RightArm,-11.405330657958984,2.6480069160461426,39.918663024902344,-23.61269760131836,0.9890232086181641,25.665699005126953
b,RightArmTwist,-17.155357360839844,1.8640787601470947,33.21470642089844,-17.909456253051758,1.7443456649780273,32.309776306152344
b,RightForeArm,-23.597169876098633,0.7380006909370422,25.683847427368164,-32.46822738647461,-6.369344711303711,15.326223373413086
b,RightForeArmTwist,-26.62265968322754,-1.6760153770446777,22.152250289916992,-27.3056697845459,-2.223231315612793,21.354785919189453
b,RightForeArmTwist1,-29.338972091674805,-3.8731555938720703,18.97660255432129,-30.021982192993164,-4.4203715324401855,18.17913818359375
b,RightHand,-32.48047637939453,-6.340859889984131,15.317217826843262,-33.17094421386719,-6.865487098693848,14.511043548583984
b,RightShoulderHlp,-1.9458770751953125,0.10354777425527573,41.7496223449707,-2.363811731338501,0.24065673351287842,40.65033721923828
b,LeftShoulderHlp,1.9458708763122559,0.10354680567979813,41.74960708618164,2.3638055324554443,0.2406558096408844,40.65032196044922
b,LeftUpLeg,5.144110202789307,7.452333647961495e-07,8.307656288146973,6.5736002922058105,-0.3125985860824585,-18.27096176147461
b,LeftLeg,6.573600769042969,-0.31259846687316895,-18.27096176147461,7.120315074920654,2.2414841651916504,-43.71770477294922
b,LeftFoot,7.120315074920654,2.2414844036102295,-43.71770477294922,7.120316505432129,-6.908139228820801,-48.74766540527344
b,LeftToeBase,7.120317459106445,-6.908138751983643,-48.74766540527344,7.120317459106445,-8.092156410217285,-48.74766540527344
b,LeftUpLegTwist,5.8588547706604,-0.15629887580871582,-4.98165225982666,5.922439098358154,-0.17020341753959656,-6.16387939453125
b,RightUpLeg,-5.14410924911499,3.3215351891158207e-07,8.307652473449707,-6.573594093322754,-0.31259864568710327,-18.270965576171875
b,RightLeg,-6.573596000671387,-0.31259825825691223,-18.270965576171875,-7.120304107666016,2.2414844036102295,-43.717708587646484
b,RightFoot,-7.120304584503174,2.241483449935913,-43.717708587646484,-7.1203107833862305,-6.908139228820801,-48.74766540527344
b,RightToeBase,-7.120310306549072,-6.908139228820801,-48.74766540527344,-7.120311260223389,-8.092156410217285,-48.74766540527344
b,RightUpLegTwist,-5.858851909637451,-0.1562991738319397,-4.981659889221191,-5.922435760498047,-0.17020370066165924,-6.163887023925781
b,RightUpLegHlp,-5.1441121101379395,4.5017620209364395e-07,8.307652473449707,-5.207704544067383,-0.013908160850405693,7.125425815582275
b,LeftUpLegHlp,5.144112586975098,5.091873163109994e-07,8.307648658752441,5.207705020904541,-0.013908091932535172,7.12542200088501
